,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202507010101,12,5,9,ララアヴリル,牡3,57.0,中井裕二,0:1:57.5,1.3/4,125.7,10.0,484,[西] 斉藤崇史,1800,晴,ダート,良,2025年01月05日,未勝利,2022110087,01141
202507010101,13,7,14,ツーエムクロノス,牡3,57.0,太宰啓介,0:1:57.7,1.1/4,36.3,7.0,504,[西] 本田優,1800,晴,ダート,良,2025年01月05日,未勝利,2022103651,01037
202507010101,14,6,12,ルクスメンデス,牡3,57.0,国分優作,0:1:57.7,クビ,313.8,14.0,476,[西] 小崎憲,1800,晴,ダート,良,2025年01月05日,未勝利,2022102037,01125
202507010101,15,2,3,オオイリブクロ,牡3,55.0,永島まな,0:1:58.8,7,153.3,11.0,420,[西] 高橋一哉,1800,晴,ダート,良,2025年01月05日,未勝利,2022101817,01187
202507010101,16,8,15,タイキクロニクル,牡3,57.0,西村淳也,0:1:59.9,7,120.1,9.0,482,[西] 高野友和,1800,晴,ダート,良,2025年01月05日,未勝利,2022103147,01171
202507010102,1,2,4,セルズパワー,牡3,57.0,幸英明,0:1:26.1,nan,4.9,3.0,468,[西] 牧田和弥,1400,晴,ダート,良,2025年01月05日,未勝利,2022102052,00732
202507010102,2,8,15,ロードフロイデ,牡3,55.0,吉村誠之,0:1:26.3,1,4.5,1.0,452,[西] 小栗実,1400,晴,ダート,良,2025年01月05日,未勝利,2022100613,01216
202507010102,3,6,12,シュネーグロッケン,牡3,57.0,キング,0:1:26.3,ハナ,12.6,6.0,484,[西] 清水久詞,1400,晴,ダート,良,2025年01月05日,未勝利,2022104944,05643
202507010102,4,2,3,メイショウセオト,牝3,55.0,角田大和,0:1:26.8,3,31.6,10.0,470,[西] 笹田和秀,1400,晴,ダート,良,2025年01月05日,未勝利,2022102552,01186
202507010102,5,5,10,ブライアーヒル,牝3,55.0,小崎綾也,0:1:26.8,ハナ,90.3,14.0,472,[西] 中尾秀正,1400,晴,ダート,良,2025年01月05日,未勝利,2022106016,01152
202507010102,6,4,8,タイセイバンクール,牡3,57.0,鮫島克駿,0:1:27.1,1.1/2,4.7,2.0,450,[西] 西村真幸,1400,晴,ダート,良,2025年01月05日,未勝利,2022104404,01157
202507010102,7,1,1,ナムラフィクサー,牡3,57.0,菱田裕二,0:1:27.1,クビ,60.6,12.0,438,[西] 鈴木孝志,1400,晴,ダート,良,2025年01月05日,未勝利,2022107255,01144
202507010102,8,4,7,ワイドメテオール,牡3,57.0,坂井瑠星,0:1:27.2,クビ,30.3,9.0,440,[西] 福永祐一,1400,晴,ダート,良,2025年01月05日,未勝利,2022104420,01163
202507010102,9,7,13,スマートテンペスト,牡3,57.0,岩田望来,0:1:27.4,1.1/2,6.0,4.0,478,[西] 西園翔太,1400,晴,ダート,良,2025年01月05日,未勝利,2022102734,01174
202507010102,10,1,2,ユアマイスター,牝3,54.0,小沢大仁,0:1:27.5,クビ,156.2,15.0,428,[西] 森田直行,1400,晴,ダート,良,2025年01月05日,未勝利,2022101017,01185
202507010102,11,3,5,オーウェンズバレー,牡3,57.0,秋山稔樹,0:1:28.0,3,16.3,7.0,498,[西] 宮徹,1400,晴,ダート,良,2025年01月05日,未勝利,2022103627,01181
202507010102,12,8,16,ニシノエンデヴァー,牡3,54.0,川端海翼,0:1:28.1,1,250.8,16.0,464,[西] 宮本博,1400,晴,ダート,良,2025年01月05日,未勝利,2022104070,01195
202507010102,13,5,9,ピュアコレクション,牝3,55.0,西村淳也,0:1:28.2,3/4,68.1,13.0,444,[西] 小椋研介,1400,晴,ダート,良,2025年01月05日,未勝利,2022105497,01171
202507010102,14,3,6,グローサートラウム,牡3,57.0,中井裕二,0:1:28.3,1/2,29.1,8.0,486,[西] 武幸四郎,1400,晴,ダート,良,2025年01月05日,未勝利,2022105430,01141
202507010102,15,6,11,メイショウサトノヒ,牡3,56.0,田口貫太,0:1:28.4,アタマ,6.8,5.0,508,[西] 長谷川浩,1400,晴,ダート,良,2025年01月05日,未勝利,2022103634,01208
202507010102,16,7,14,エニーサンダー,牡3,57.0,北村友一,0:1:29.1,4,48.4,11.0,442,[西] 高橋一哉,1400,晴,ダート,良,2025年01月05日,未勝利,2022107346,01102
202507010103,1,3,5,ハグ,牡3,55.0,高杉吏麒,0:2:02.2,nan,1.5,1.0,510,[西] 藤岡健一,1900,晴,ダート,良,2025年01月05日,未勝利,2022106925,01213
202507010103,2,8,16,アメリカンバー,牡3,57.0,亀田温心,0:2:02.2,クビ,7.0,3.0,500,[西] 宮地貴稔,1900,晴,ダート,良,2025年01月05日,未勝利,2022105006,01176
202507010103,3,7,13,コズミックダンサー,牡3,56.0,田口貫太,0:2:02.2,アタマ,26.8,6.0,480,[西] 藤原英昭,1900,晴,ダート,良,2025年01月05日,未勝利,2022104740,01208
202507010103,4,1,2,タガノマルアフ,牡3,57.0,角田大和,0:2:02.7,3,148.5,12.0,494,[西] 角田晃一,1900,晴,ダート,良,2025年01月05日,未勝利,2022107133,01186
202507010103,5,2,4,ウィスパーボイス,牡3,54.0,鷲頭虎太,0:2:02.8,1/2,251.5,15.0,480,[西] 千田輝彦,1900,晴,ダート,良,2025年01月05日,未勝利,2022100219,01202
202507010103,6,5,9,カルテシウス,牡3,57.0,川田将雅,0:2:02.8,クビ,4.5,2.0,480,[西] 福永祐一,1900,晴,ダート,良,2025年01月05日,未勝利,2022105739,01088
202507010103,7,6,12,サイモンシュバリエ,牡3,57.0,川須栄彦,0:2:02.9,1/2,47.2,7.0,484,[西] 梅田智之,1900,晴,ダート,良,2025年01月05日,未勝利,2022102223,01128
202507010103,8,7,14,アスクデッドヒート,牡3,54.0,古川奈穂,0:2:03.3,2.1/2,52.1,9.0,488,[西] 矢作芳人,1900,晴,ダート,良,2025年01月05日,未勝利,2022105839,01190
202507010103,9,4,7,ハウリングウィンド,牡3,57.0,北村友一,0:2:03.3,クビ,79.5,10.0,506,[西] 安田翔伍,1900,晴,ダート,良,2025年01月05日,未勝利,2022105321,01102
202507010103,10,6,11,パーフェクト,牡3,55.0,吉村誠之,0:2:03.7,2,105.8,11.0,500,[西] 松下武士,1900,晴,ダート,良,2025年01月05日,未勝利,2022101504,01216
202507010103,11,3,6,テクノグルーヴ,牡3,57.0,幸英明,0:2:03.8,3/4,26.3,5.0,484,[西] 宮本博,1900,晴,ダート,良,2025年01月05日,未勝利,2022104148,00732
202507010103,12,8,15,ディープカインズ,牡3,57.0,太宰啓介,0:2:04.2,2.1/2,179.7,14.0,432,[西] 本田優,1900,晴,ダート,良,2025年01月05日,未勝利,2022101097,01037
202507010103,13,2,3,セイノスケ,牡3,53.0,河原田菜,0:2:04.7,3,393.3,16.0,452,[西] 清水久詞,1900,晴,ダート,良,2025年01月05日,未勝利,2022103814,01204
202507010103,14,5,10,ガンナール,牡3,57.0,Ｍ．デム,0:2:05.1,2.1/2,19.2,4.0,484,[西] 宮本博,1900,晴,ダート,良,2025年01月05日,未勝利,2022106629,05212
202507010103,15,1,1,エッグハント,牡3,57.0,鮫島克駿,0:2:05.2,クビ,179.4,13.0,492,[西] 小林真也,1900,晴,ダート,良,2025年01月05日,未勝利,2022101654,01157
202507010103,16,4,8,ピコビジュー,牡3,57.0,西村淳也,0:2:05.2,アタマ,48.1,8.0,510,[西] 高橋一哉,1900,晴,ダート,良,2025年01月05日,未勝利,2022106248,01171
202507010104,1,1,1,ソルナシエンテ,牡3,55.0,高杉吏麒,0:1:55.0,nan,4.4,2.0,506,[西] 藤岡健一,1800,晴,ダート,良,2025年01月05日,新馬,2022104742,01213
202507010104,2,3,5,ビービーバザーク,牡3,57.0,浜中俊,0:1:55.5,3,6.4,4.0,488,[西] 武幸四郎,1800,晴,ダート,良,2025年01月05日,新馬,2022102397,01115
202507010104,3,8,16,ラファル,牡3,57.0,武豊,0:1:55.8,2,3.1,1.0,510,[西] 田中克典,1800,晴,ダート,良,2025年01月05日,新馬,2022103680,00666
202507010104,4,1,2,エイシンアニーモ,牡3,55.0,永島まな,0:1:55.8,クビ,14.7,5.0,492,[西] 高橋康之,1800,晴,ダート,良,2025年01月05日,新馬,2022103367,01187
202507010104,5,2,3,ルシタニア,牡3,57.0,菱田裕二,0:1:56.0,1,34.0,9.0,474,[西] 武幸四郎,1800,晴,ダート,良,2025年01月05日,新馬,2022104640,01144
202507010104,6,6,11,テスティモーネ,牡3,57.0,国分優作,0:1:56.3,2,40.1,11.0,512,[西] 大根田裕,1800,晴,ダート,良,2025年01月05日,新馬,2022103686,01125
202507010104,7,2,4,ペルティナクス,牡3,55.0,吉村誠之,0:1:57.2,5,17.9,7.0,522,[西] 池江泰寿,1800,晴,ダート,良,2025年01月05日,新馬,2022102959,01216
202507010104,8,3,6,ステイトゥルー,牡3,54.0,今村聖奈,0:1:57.7,3,54.1,12.0,460,[西] 寺島良,1800,晴,ダート,良,2025年01月05日,新馬,2022104189,01193
202507010104,9,4,8,カーボナード,牡3,57.0,幸英明,0:1:58.2,3,38.4,10.0,456,[西] 斉藤崇史,1800,晴,ダート,良,2025年01月05日,新馬,2022105013,00732
202507010104,10,7,14,ダノンポセイドン,牡3,57.0,ルメート,0:1:58.2,ハナ,15.2,6.0,508,[西] 坂口智康,1800,晴,ダート,良,2025年01月05日,新馬,2022103459,05659
202507010104,11,8,15,リアルスター,牡3,56.0,田口貫太,0:1:58.3,1/2,5.1,3.0,540,[西] 大橋勇樹,1800,晴,ダート,良,2025年01月05日,新馬,2022103290,01208
202507010104,12,7,13,フガート,牡3,57.0,松山弘平,0:1:58.9,3.1/2,25.3,8.0,506,[西] 坂口智康,1800,晴,ダート,良,2025年01月05日,新馬,2022100980,01126
202507010104,13,5,10,ワンダーティコ,牝3,55.0,中井裕二,0:1:59.0,クビ,226.3,16.0,470,[西] 森田直行,1800,晴,ダート,良,2025年01月05日,新馬,2022102583,01141
202507010104,14,4,7,テーオーウィルソン,牡3,57.0,古川吉洋,0:1:59.5,3,83.7,13.0,538,[西] 宮徹,1800,晴,ダート,良,2025年01月05日,新馬,2022101785,01015
202507010104,15,6,12,テイエムタワードン,牡3,57.0,太宰啓介,0:1:59.9,2,185.8,15.0,528,[西] 畑端省吾,1800,晴,ダート,良,2025年01月05日,新馬,2022100329,01037
202507010104,16,5,9,カシノエイサップ,牡3,54.0,川端海翼,0:2:03.6,大,150.1,14.0,490,[西] 藤沢則雄,1800,晴,ダート,良,2025年01月05日,新馬,2022101935,01195
202507010105,1,2,4,ジーティーアダマン,牡3,57.0,松山弘平,0:2:01.7,nan,4.6,2.0,502,[西] 上村洋行,2000,晴,芝,良,2025年01月05日,新馬,2022101193,01126
202507010105,2,8,18,リバーバレイト,牡3,57.0,キング,0:2:02.0,2,3.1,1.0,462,[東] 堀宣行,2000,晴,芝,良,2025年01月05日,新馬,2022105144,05643
202507010105,3,8,17,レクスノヴァス,牡3,57.0,岩田望来,0:2:02.2,1,6.2,3.0,486,[西] 上村洋行,2000,晴,芝,良,2025年01月05日,新馬,2022107282,01174
202507010105,4,4,7,トッピボーン,牡3,57.0,武豊,0:2:02.3,1/2,29.2,8.0,464,[西] 笹田和秀,2000,晴,芝,良,2025年01月05日,新馬,2022104397,00666
202507010105,5,3,6,ブラックダイヤ,牝3,54.0,小沢大仁,0:2:02.3,クビ,40.9,12.0,440,[西] 杉山晴紀,2000,晴,芝,良,2025年01月05日,新馬,2022100971,01185
202507010105,6,2,3,サミダレナイツ,牡3,56.0,田口貫太,0:2:02.9,3.1/2,33.3,10.0,486,[西] 谷潔,2000,晴,芝,良,2025年01月05日,新馬,2022101605,01208
202507010105,7,5,10,アレグリーニ,牡3,57.0,北村友一,0:2:03.0,クビ,32.4,9.0,462,[西] 牧浦充徳,2000,晴,芝,良,2025年01月05日,新馬,2022104599,01102
202507010105,8,7,14,ミュージシャン,牡3,57.0,西村淳也,0:2:03.1,1/2,35.6,11.0,478,[西] 杉山晴紀,2000,晴,芝,良,2025年01月05日,新馬,2022103207,01171
202507010105,9,1,1,オラリオン,牡3,57.0,幸英明,0:2:03.1,アタマ,53.1,13.0,478,[西] 高橋一哉,2000,晴,芝,良,2025年01月05日,新馬,2022103586,00732
202507010105,10,7,15,ルージュラティーナ,牝3,53.0,永島まな,0:2:03.2,1/2,7.1,4.0,490,[西] 池江泰寿,2000,晴,芝,良,2025年01月05日,新馬,2022105574,01187
202507010105,11,4,8,ソルデマジョ,牡3,57.0,団野大成,0:2:03.5,2,15.4,7.0,530,[東] 国枝栄,2000,晴,芝,良,2025年01月05日,新馬,2022105049,01180
202507010105,12,6,11,オゴオゴ,牡3,57.0,国分優作,0:2:03.7,1,181.7,17.0,468,[西] 中尾秀正,2000,晴,芝,良,2025年01月05日,新馬,2022100525,01125
202507010105,13,5,9,トロピカルレイン,牝3,55.0,ルメート,0:2:04.1,2.1/2,11.6,5.0,482,[西] 斉藤崇史,2000,晴,芝,良,2025年01月05日,新馬,2022104816,05659
202507010105,14,6,12,アインホルン,牡3,57.0,Ｍ．デム,0:2:04.3,1.1/4,14.8,6.0,456,[西] 寺島良,2000,晴,芝,良,2025年01月05日,新馬,2022104823,05212
202507010105,15,7,13,ラグナトーレ,牝3,55.0,角田大和,0:2:04.5,3/4,97.4,15.0,464,[西] 角田晃一,2000,晴,芝,良,2025年01月05日,新馬,2022106185,01186
202507010105,16,1,2,グレートジーンズ,牡3,57.0,鮫島克駿,0:2:04.6,1,130.4,16.0,462,[西] 音無秀孝,2000,晴,芝,良,2025年01月05日,新馬,2022102947,01157
202507010105,17,3,5,アラマンダ,牝3,55.0,藤懸貴志,0:2:04.7,1/2,89.5,14.0,422,[西] 平田修,2000,晴,芝,良,2025年01月05日,新馬,2022105025,01138
202507010105,18,8,16,ビッグビート,牡3,54.0,橋木太希,0:2:08.1,大,296.5,18.0,490,[西] 高橋康之,2000,晴,芝,良,2025年01月05日,新馬,2022101774,01215
202507010106,1,2,4,サクソンジェンヌ,牝4,55.0,団野大成,0:1:53.0,nan,1.7,1.0,458,[西] 高橋義忠,1800,晴,ダート,良,2025年01月05日,1勝クラス,2021106993,01180
202507010106,2,4,8,パルクリチュード,牝5,56.0,西村淳也,0:1:53.2,1.1/4,5.1,2.0,450,[西] 松永幹夫,1800,晴,ダート,良,2025年01月05日,1勝クラス,2020103361,01171
202507010106,3,7,14,ハイウェイスター,牝4,55.0,三浦皇成,0:1:53.4,1,6.4,3.0,488,[西] 宮本博,1800,晴,ダート,良,2025年01月05日,1勝クラス,2021106621,01122
202507010106,4,4,7,ロスティチェーレ,牝5,56.0,幸英明,0:1:53.7,1.3/4,13.4,5.0,486,[西] 松下武士,1800,晴,ダート,良,2025年01月05日,1勝クラス,2020102919,00732
202507010106,5,1,1,ウィンターガーデン,牝4,55.0,ルメート,0:1:54.4,4,59.1,9.0,488,[西] 武幸四郎,1800,晴,ダート,良,2025年01月05日,1勝クラス,2021105857,05659
202507010106,6,6,12,クインズセレネ,牝4,51.0,河原田菜,0:1:54.7,2,57.1,8.0,466,[西] 野中賢二,1800,晴,ダート,良,2025年01月05日,1勝クラス,2021103943,01204
202507010106,7,7,13,ウェイトゥゴー,牝4,55.0,横山典弘,0:1:55.0,1.1/2,10.9,4.0,466,[西] 昆貢,1800,晴,ダート,良,2025年01月05日,1勝クラス,2021104413,00660
202507010106,8,5,10,ヒロインズクレスト,牝4,53.0,高杉吏麒,0:1:55.2,1,19.4,6.0,472,[西] 本田優,1800,晴,ダート,良,2025年01月05日,1勝クラス,2021105089,01213
202507010106,9,8,16,ベファーナ,牝5,56.0,川須栄彦,0:1:55.2,ハナ,33.2,7.0,502,[西] 松下武士,1800,晴,ダート,良,2025年01月05日,1勝クラス,2020102757,01128
202507010106,10,5,9,マリオンエール,牝7,55.0,田口貫太,0:1:55.5,1.3/4,247.0,14.0,488,[西] 安達昭夫,1800,晴,ダート,良,2025年01月05日,1勝クラス,2018101371,01208
202507010106,11,1,2,シゲルオトヒメ,牝6,56.0,酒井学,0:1:55.6,1/2,111.2,12.0,432,[西] 谷潔,1800,晴,ダート,良,2025年01月05日,1勝クラス,2019102986,01034
202507010106,12,6,11,オールウェズキズナ,牝4,52.0,古川奈穂,0:1:55.6,クビ,204.3,13.0,452,[西] 音無秀孝,1800,晴,ダート,良,2025年01月05日,1勝クラス,2021105479,01190
202507010106,13,2,3,アキミューミュー,牝4,55.0,北村友一,0:1:55.8,1.1/4,108.8,11.0,468,[西] 池添学,1800,晴,ダート,良,2025年01月05日,1勝クラス,2021105344,01102
202507010106,14,8,15,ポジティブガール,牝6,54.0,吉村誠之,0:1:55.9,クビ,430.4,16.0,462,[西] 緒方努,1800,晴,ダート,良,2025年01月05日,1勝クラス,2019102229,01216
202507010106,15,3,5,タガノエリザベス,牝5,56.0,菱田裕二,0:1:56.2,1.3/4,90.5,10.0,494,[西] 岡田稲男,1800,晴,ダート,良,2025年01月05日,1勝クラス,2020106035,01144
202507010106,16,3,6,グレイトフルペイン,牝4,55.0,長岡禎仁,0:1:56.4,1.1/4,266.3,15.0,464,[西] 茶木太樹,1800,晴,ダート,良,2025年01月05日,1勝クラス,2021101413,01142
202507010107,1,2,2,ミッキーゴールド,牡3,57.0,浜中俊,0:2:00.9,nan,5.7,4.0,498,[西] 池江泰寿,2000,晴,芝,良,2025年01月05日,1勝クラス,2022104765,01115
202507010107,2,7,7,デルアヴァー,牡3,57.0,三浦皇成,0:2:01.0,3/4,5.5,3.0,480,[西] 松永幹夫,2000,晴,芝,良,2025年01月05日,1勝クラス,2022110054,01122
202507010107,3,8,9,エコロディノス,牡3,57.0,松山弘平,0:2:01.2,1.1/4,1.9,1.0,464,[西] 大久保龍,2000,晴,芝,良,2025年01月05日,1勝クラス,2022105073,01126
202507010107,4,8,8,バルティカ,牡3,57.0,キング,0:2:01.3,1/2,22.1,7.0,444,[西] 高橋亮,2000,晴,芝,良,2025年01月05日,1勝クラス,2022105018,05643
202507010107,5,6,6,ノラリクラリ,牡3,55.0,高杉吏麒,0:2:01.8,3,14.6,5.0,442,[西] 藤岡健一,2000,晴,芝,良,2025年01月05日,1勝クラス,2022105633,01213
202507010107,6,3,3,スリーキングス,牡3,57.0,岩田望来,0:2:01.9,1/2,4.9,2.0,502,[西] 上村洋行,2000,晴,芝,良,2025年01月05日,1勝クラス,2022102217,01174
202507010107,7,5,5,ローレルオーブ,牡3,57.0,鮫島克駿,0:2:02.2,2,134.3,8.0,452,[西] 杉山佳明,2000,晴,芝,良,2025年01月05日,1勝クラス,2022106940,01157
202507010107,8,1,1,フォーキャンドルズ,牡3,57.0,横山典弘,0:2:03.1,5,19.1,6.0,512,[西] 本田優,2000,晴,芝,良,2025年01月05日,1勝クラス,2022105422,00660
202507010107,9,4,4,ドーサンドーサン,牡3,57.0,鮫島良太,0:2:03.4,2,320.9,9.0,484,[西] 畑端省吾,2000,晴,芝,良,2025年01月05日,1勝クラス,2022104028,01099
202507010108,1,5,9,ナッカーフェイス,牡6,58.0,高倉稜,0:1:11.9,nan,48.8,12.0,468,[西] 北出成人,1200,晴,ダート,良,2025年01月05日,2勝クラス,2019100110,01130
202507010108,2,7,14,ビップシュプリーム,牝6,56.0,鮫島克駿,0:1:11.9,アタマ,15.6,8.0,514,[西] 松下武士,1200,晴,ダート,良,2025年01月05日,2勝クラス,2019105241,01157
202507010108,3,2,4,メイショウヤーキス,牡4,58.0,幸英明,0:1:11.9,ハナ,7.1,5.0,448,[西] 飯田祐史,1200,晴,ダート,良,2025年01月05日,2勝クラス,2021102573,00732
202507010108,4,4,7,スペシャルナンバー,牡6,58.0,西村淳也,0:1:12.1,1,7.8,6.0,504,[西] 西村真幸,1200,晴,ダート,良,2025年01月05日,2勝クラス,2019103825,01171
202507010108,5,4,8,ジョヴィアン,牡5,58.0,Ｍ．デム,0:1:12.2,1/2,5.6,2.0,504,[西] 奥村豊,1200,晴,ダート,良,2025年01月05日,2勝クラス,2020110127,05212
202507010108,6,6,11,ストームバンガード,牡4,55.0,柴田裕一,0:1:12.2,クビ,5.6,1.0,504,[西] 岡田稲男,1200,晴,ダート,良,2025年01月05日,2勝クラス,2021103819,01212
202507010108,7,2,3,パドマ,牝4,56.0,加藤祥太,0:1:12.3,クビ,6.7,4.0,496,[西] 杉山晴紀,1200,晴,ダート,良,2025年01月05日,2勝クラス,2021102953,01156
202507010108,8,1,1,ビバップ,牡4,56.0,吉村誠之,0:1:12.6,2,11.3,7.0,484,[西] 清水久詞,1200,晴,ダート,良,2025年01月05日,2勝クラス,2021102700,01216
202507010108,9,8,16,フェリ,牝5,56.0,藤懸貴志,0:1:12.7,クビ,47.9,11.0,470,[西] 佐々木晶,1200,晴,ダート,良,2025年01月05日,2勝クラス,2020105156,01138
202507010108,10,3,5,カツラノキサノキ,牡4,58.0,岩田望来,0:1:12.8,1/2,23.5,10.0,490,[西] 庄野靖志,1200,晴,ダート,良,2025年01月05日,2勝クラス,2021101461,01174
202507010108,11,8,15,クラリティスケール,牝6,56.0,古川吉洋,0:1:12.9,3/4,176.1,15.0,470,[西] 藤野健太,1200,晴,ダート,良,2025年01月05日,2勝クラス,2019103442,01015
202507010108,12,1,2,オバケノキンタ,牡5,55.0,鷲頭虎太,0:1:13.4,3,211.6,16.0,476,[西] 大根田裕,1200,晴,ダート,良,2025年01月05日,2勝クラス,2020109129,01202
202507010108,13,3,6,マヴォロンテ,牝5,56.0,坂井瑠星,0:1:13.5,1/2,75.5,13.0,480,[西] 松永幹夫,1200,晴,ダート,良,2025年01月05日,2勝クラス,2020103435,01163
202507010108,14,5,10,タカネノハナコサン,牝5,56.0,松山弘平,0:1:13.9,2.1/2,17.9,9.0,484,[西] 緒方努,1200,晴,ダート,良,2025年01月05日,2勝クラス,2020105415,01126
202507010108,15,7,13,スプリングノヴァ,牝4,56.0,亀田温心,0:1:14.3,2.1/2,144.8,14.0,410,[西] 鮫島一歩,1200,晴,ダート,良,2025年01月05日,2勝クラス,2021104318,01176
202507010108,16,6,12,メイショウキルギス,牡4,56.0,高杉吏麒,0:1:14.5,1,6.3,3.0,478,[西] 高橋亮,1200,晴,ダート,良,2025年01月05日,2勝クラス,2021103155,01213
202507010109,1,5,5,ハヤテノフクノスケ,牡4,57.0,岩田望来,0:2:12.1,nan,3.2,2.0,534,[西] 中村直也,2200,晴,芝,良,2025年01月05日,2勝クラス,2021109070,01174
202507010109,2,3,3,マイノワール,牡4,57.0,武豊,0:2:12.8,4,24.2,6.0,464,[西] 笹田和秀,2200,晴,芝,良,2025年01月05日,2勝クラス,2021104411,00666
202507010109,3,2,2,オルトパラティウム,牡4,57.0,川田将雅,0:2:13.0,1.1/2,1.9,1.0,516,[西] 安田翔伍,2200,晴,芝,良,2025年01月05日,2勝クラス,2021105056,01088
202507010109,4,8,11,ナイトスラッガー,牡4,57.0,鮫島克駿,0:2:13.0,アタマ,4.7,3.0,526,[西] 小栗実,2200,晴,芝,良,2025年01月05日,2勝クラス,2021101603,01157
202507010109,5,6,7,リミットバスター,牡5,58.0,ルメート,0:2:13.2,1.1/2,40.4,7.0,524,[西] 杉山晴紀,2200,晴,芝,良,2025年01月05日,2勝クラス,2020101537,05659
202507010109,6,6,6,バンフィエルド,牡6,58.0,長岡禎仁,0:2:13.9,4,259.2,11.0,430,[西] 緒方努,2200,晴,芝,良,2025年01月05日,2勝クラス,2019104531,01142
202507010109,7,4,4,マルカブリッツ,牡5,58.0,坂井瑠星,0:2:14.0,クビ,18.2,5.0,486,[西] 福永祐一,2200,晴,芝,良,2025年01月05日,2勝クラス,2020103123,01163
202507010109,8,7,9,プリマヴィータ,牝6,56.0,荻野琢真,0:2:14.2,1.1/4,131.2,10.0,460,[西] 藤沢則雄,2200,晴,芝,良,2025年01月05日,2勝クラス,2019100831,01112
202507010109,9,8,10,ネビュルーズ,牡5,58.0,三浦皇成,0:2:14.4,1.1/2,110.8,9.0,484,[東] 鹿戸雄一,2200,晴,芝,良,2025年01月05日,2勝クラス,2020103436,01122
202507010109,10,7,8,ショウナンハウル,牡4,57.0,Ｍ．デム,0:2:14.6,1.1/4,17.0,4.0,506,[西] 松下武士,2200,晴,芝,良,2025年01月05日,2勝クラス,2021105867,05212
202507010109,中,1,1,カナオールウェイズ,牡5,58.0,高杉吏麒,nan,nan,88.5,8.0,510,[西] 藤岡健一,2200,晴,芝,良,2025年01月05日,2勝クラス,2020103321,01213
202507010110,1,5,10,サウンドアレグリア,牝4,56.0,松山弘平,0:1:11.6,nan,4.7,2.0,500,[西] 武英智,1200,晴,ダート,良,2025年01月05日,3勝クラス,2021102079,01126
202507010110,2,2,3,スマートアイ,牝5,56.0,武豊,0:1:11.6,クビ,11.7,4.0,516,[西] 寺島良,1200,晴,ダート,良,2025年01月05日,3勝クラス,2020106877,00666
202507010110,3,1,2,ウナギノボリ,牡6,58.0,北村友一,0:1:11.9,1.1/2,63.1,12.0,494,[西] 音無秀孝,1200,晴,ダート,良,2025年01月05日,3勝クラス,2019107016,01102
202507010110,4,1,1,タイセイブリリオ,牡6,58.0,田口貫太,0:1:11.9,クビ,27.0,8.0,484,[西] 大橋勇樹,1200,晴,ダート,良,2025年01月05日,3勝クラス,2019101005,01208
202507010110,5,4,8,アイファーシアトル,牝5,56.0,キング,0:1:11.9,ハナ,20.8,6.0,478,[西] 鮫島一歩,1200,晴,ダート,良,2025年01月05日,3勝クラス,2020107113,05643
