,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
27,2021/04/17,1新潟3,雨,11,ラジオ福島賞(2勝クラス),15,5,8,13.8,6,5,丸田恭介,57,ダ1800,重,1:51.8,0.9,3-3-3-3,36.9-36.4,37.2,530(+6),マテンロウスパーク
28,2020/09/19,4中山3,曇,10,松戸特別(2勝クラス),16,4,8,14.5,5,12,北村宏司,53,ダ2400,良,2:38.3,4.0,1-1-2-3,37.3-38.4,42.4,524(-2),ラストマン
29,2020/08/30,3新潟6,晴,8,3歳以上1勝クラス,14,6,9,2.3,1,1,北村宏司,54,ダ1800,良,1:53.3,-0.2,2-2-2-2,37.0-38.1,38.0,526(0),(ヴェスティード)
30,2020/08/01,2新潟3,晴,7,3歳以上1勝クラス,15,5,9,11.5,6,2,北村宏司,54,ダ1800,稍,1:52.7,0.6,3-3-2-2,36.3-37.5,38.0,526(+2),アスターマリンバ
31,2020/04/05,3中山4,小雨,9,山吹賞(1勝クラス),12,3,3,59.9,11,10,大野拓弥,56,芝2200,稍,2:18.4,1.9,2-3-4-5,37.7-35.4,37.0,524(-4),エヴァーガーデン
32,2020/03/14,2中山5,雨,2,3歳未勝利,16,7,13,7.0,3,1,大野拓弥,56,ダ1800,稍,1:55.3,-0.6,3-3-2-2,37.6-39.3,39.2,528(-4),(プントファイヤー)
33,2020/01/25,1中山8,曇,3,3歳未勝利,12,8,11,4.7,3,8,松岡正海,56,ダ1800,稍,1:56.6,1.1,2-2-2-2,37.8-39.8,40.7,532(-4),サニートーク
34,2020/01/05,1中山1,晴,2,3歳未勝利,16,8,16,5.0,2,3,松岡正海,56,ダ1800,良,1:57.4,0.6,3-5-4-4,36.8-40.7,40.8,536(+8),リッターシュラーク
35,2019/12/01,5中山2,曇,2,2歳未勝利,16,3,5,7.4,4,2,松岡正海,55,ダ1800,良,1:56.2,0.2,2-2-1-1,37.7-38.4,38.6,528(-2),ポーラーサマー
36,2019/10/05,3新潟1,晴,2,2歳未勝利,14,2,2,42.8,9,6,勝浦正樹,55,ダ1800,重,1:55.6,2.6,10-11-11-11,36.8-38.2,39.4,530(+4),ショウナンマリオ
37,2019/09/07,4中山1,晴,1,2歳未勝利,11,6,6,19.5,5,4,内田博幸,54,ダ1800,良,1:59.0,3.1,7-6-4-4,37.5-39.9,42.6,526(0),シンプルゲーム
38,2019/08/17,2新潟7,晴,5,2歳新馬,11,7,8,28.4,7,8,内田博幸,54,芝2000,良,2:07.6,3.4,8-8-8-8,38.6-35.6,37.8,526(0),ショウナンバレリオ
