,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
10,2023/03/25,2中京5,雨,12,4歳以上1勝クラス,16,7,14,20.3,7,12,富田暁,58,ダ1200,不,1:12.1,1.4,16-16,34.6-36.1,35.4,456(-6),ニシノラーナ
11,2023/03/12,2中京2,曇,6,4歳以上1勝クラス,15,8,14,10.1,3,7,坂井瑠星,58,ダ1200,良,1:12.8,0.2,14-14,35.5-37.1,35.6,462(+8),エリザベスミノル
12,2022/10/10,4阪神3,曇,7,3歳以上1勝クラス,14,6,10,30.8,9,9,酒井学,57,ダ1200,不,1:11.9,1.1,14-14,34.5-36.3,35.7,454(+2),スリードレフォン
13,2022/09/18,5中京4,曇,8,3歳以上1勝クラス,15,1,1,10.1,5,7,松山弘平,57,ダ1200,良,1:12.4,0.7,10-10,34.8-36.9,36.5,452(-4),サンライズホーク
14,2022/06/11,4中京3,曇,7,3歳以上1勝クラス,16,3,6,8.5,4,10,坂井瑠星,57,ダ1200,良,1:11.7,0.9,15-15,34.2-36.6,35.3,456(-4),バーニングソウル
15,2022/05/14,3中京3,晴,7,4歳以上1勝クラス,15,8,14,2.9,1,3,坂井瑠星,57,ダ1200,不,1:12.1,0.2,13-13,34.3-37.6,36.0,460(+2),ウェーブメジャー
16,2022/04/17,2阪神8,晴,8,4歳以上1勝クラス,15,5,9,4.2,2,3,坂井瑠星,57,ダ1200,良,1:12.5,0.7,13-13,34.8-37.0,35.4,458(-6),タガノネクステージ
17,2022/04/02,2阪神3,晴,7,4歳以上1勝クラス,14,3,3,10.5,5,3,坂井瑠星,57,ダ1200,良,1:12.9,0.0,11-11,36.4-36.5,35.4,464(+4),ロードサージュ
18,2022/03/06,1阪神8,晴,8,4歳以上1勝クラス,16,7,13,7.4,4,10,今村聖奈,53,ダ1200,良,1:13.4,0.8,16-16,34.8-37.8,36.6,460(-2),メイショウミズモ
19,2022/02/20,1阪神4,曇,8,4歳以上1勝クラス,16,2,3,13.9,5,2,松山弘平,57,ダ1200,稍,1:13.3,0.1,10-9,34.6-38.6,37.4,462(+14),スズカキンシャサ
20,2021/11/27,5阪神7,晴,7,3歳以上1勝クラス,12,8,11,6.5,3,9,池添謙一,57,ダ1200,良,1:14.2,1.3,3-3,35.3-37.6,38.5,448(+8),ジェットエンブレム
21,2021/10/30,4阪神7,晴,6,3歳以上1勝クラス,13,4,5,8.4,6,4,池添謙一,57,ダ1200,良,1:12.8,0.7,11-9,35.6-36.5,36.0,440(0),イルデレーヴ
22,2021/10/10,4阪神2,晴,7,3歳以上1勝クラス,12,7,9,35.9,9,3,池添謙一,57,ダ1200,良,1:12.5,0.4,8-2,35.6-36.5,36.4,440(+2),ポケットロケット
23,2021/08/08,3新潟6,曇,7,3歳以上1勝クラス,15,6,10,17.3,9,7,松山弘平,57,ダ1200,良,1:12.8,1.4,10-9,34.4-37.0,37.2,438(-6),シャマル
24,2021/07/25,3新潟2,晴,8,3歳以上1勝クラス,15,8,14,21.7,8,5,幸英明,57,ダ1200,良,1:12.2,0.3,13-12,33.7-38.2,36.7,444(+2),ジューンクエスト
25,2021/05/15,3中京3,曇,7,4歳以上1勝クラス,16,4,8,5.7,3,13,武豊,57,ダ1200,良,1:13.9,1.5,12-14,35.6-36.8,37.1,442(0),セントクリーガー
26,2021/05/01,2阪神11,晴,7,4歳以上1勝クラス,15,3,5,22.2,7,3,幸英明,57,ダ1200,稍,1:12.7,0.7,7-7,35.0-37.0,36.9,442(-8),エスケーアタランタ
27,2021/04/18,1新潟4,雨,9,4歳以上1勝クラス,14,8,14,6.8,4,9,富田暁,56,ダ1200,不,1:12.2,1.2,12-11,33.0-38.0,37.8,450(+10),ショウナンアニメ
28,2021/01/31,1中京10,晴,7,4歳以上1勝クラス,16,4,8,6.0,3,8,福永祐一,56,ダ1200,稍,1:13.4,0.4,11-11,35.1-37.9,37.0,440(-6),カレンリズ
29,2021/01/16,1中京5,曇,7,4歳以上1勝クラス,16,1,1,4.4,2,2,ルメール,56,ダ1200,良,1:12.6,0.4,9-9,34.8-37.4,36.5,446(+4),デルマカミカゼ
30,2020/12/19,6阪神5,晴,12,3歳以上1勝クラス,16,3,6,33.8,8,6,武豊,56,ダ1400,良,1:25.2,0.9,15-15,34.8-37.5,36.6,442(+12),ポンペイワーム
31,2020/10/31,4東京7,晴,12,3歳以上1勝クラス,11,7,9,30.3,8,7,北村宏司,55,ダ1300,良,1:19.3,1.0,11-11,30.2-35.2,34.7,430(-4),リュウノゾロ
32,2020/10/17,4京都3,雨,7,3歳以上1勝クラス,16,5,9,152.8,14,12,団野大成,54,ダ1400,重,1:24.4,1.1,12-11,35.0-36.5,36.8,434(-4),メイショウハリオ
33,2020/10/04,2中京9,曇,8,3歳以上1勝クラス,16,5,10,41.0,9,13,団野大成,54,ダ1400,良,1:25.6,1.1,12-12,34.6-37.7,37.7,438(+12),リュクスウォリアー
34,2020/04/04,2阪神3,晴,5,3歳1勝クラス,16,1,1,24.2,10,8,藤岡佑介,56,ダ1400,稍,1:26.4,1.8,15-11,34.1-38.2,37.9,426(-4),オーロラテソーロ
35,2020/03/15,1阪神6,晴,6,3歳1勝クラス,16,5,9,25.2,8,8,藤岡佑介,56,ダ1400,重,1:26.0,1.4,16-15,34.2-38.5,38.0,430(+2),サトノラファール
36,2019/12/14,5阪神5,晴,3,2歳未勝利,14,3,4,8.2,4,1,武豊,55,ダ1400,良,1:26.2,-0.1,14-14,35.0-38.7,36.8,428(+16),(アフィラトゥーラ)
37,2019/09/16,4阪神5,晴,1,2歳未勝利,12,8,12,13.3,6,4,松田大作,54,ダ1400,良,1:27.8,1.0,4-4,34.9-39.7,40.1,412(-14),エンプティチェア
38,2019/08/25,2札幌4,晴,5,2歳新馬,8,3,3,3.4,2,6,松田大作,54,芝1200,稍,1:13.6,1.3,4-5,36.2-36.1,37.0,426(0),コスモカルナック
